sample_id,conc (ng/ul),callset_order,sequencing_date,sampleset_id,fastq_1_path,fastq_2_path,bam_path,vcf_path,legacy_id,country,location,admin1_name,latitude,longitude,sequencing_qc_pass,data_qc_pass,analysis_pop,pop_code,SuperPopulation,collection_method,collection_date,reference,note
C1aSud142,,154,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud142/C1aSud142.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud142/C1aSud142.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud142.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud142.rh.g.vcf.gz,C1aSud142,Sudan,EastElglabat,Gedarif,14.039699,35.3735435,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,"on tube says albaladia, have put gedarif "
C1aSud143,,155,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud143/C1aSud143_EKDN220046387-1A_HTY77DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud143/C1aSud143_EKDN220046387-1A_HTY77DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud143_EKDN220046387-1A_HTY77DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud143.rh.g.vcf.gz,C1aSud143,Sudan,EastElglabat,Gedarif,14.039699,35.3735435,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,"on tube says albaladia, have put gedarif "
C1aSud144,,156,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud144/C1aSud144.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud144/C1aSud144.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud144.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud144.rh.g.vcf.gz,C1aSud144,Sudan,EastElglabat,Gedarif,14.039699,35.3735435,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,"on tube says albaladia, have put gedarif "
C1aSud146,,157,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud146/C1aSud146.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud146/C1aSud146.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud146.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud146.rh.g.vcf.gz,C1aSud146,Sudan,EastElglabat,Gedarif,14.039699,35.3735435,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,"on tube says albaladia, have put gedarif "
C1aSud148,,158,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud148/C1aSud148.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud148/C1aSud148.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud148.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud148.rh.g.vcf.gz,C1aSud148,Sudan,EastElglabat,Gedarif,14.039699,35.3735435,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,"on tube says albaladia, have put gedarif "
C1aSud150,,159,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud150/C1aSud150.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud150/C1aSud150.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud150.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud150.rh.g.vcf.gz,C1aSud150,Sudan,EastElglabat,Gedarif,14.039699,35.3735435,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,"on tube says albaladia, have put gedarif "
C1aSud152,,160,14/07/2023,sud.pak.20230848,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud152_EKDN230027269-1A_HKTCHDSX7_L1_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud152_EKDN230027269-1A_HKTCHDSX7_L1_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud152_EKDN230027269-1A_HKTCHDSX7_L1.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud152_EKDN230027269-1A_HKTCHDSX7_L1.g.vcf.gz,C1aSud152,Sudan,EastElglabat,Gedarif,14.039699,35.3735435,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,"on tube says albaladia, have put gedarif based on unesco report"
C1aSud153,,161,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud153/C1aSud153.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud153/C1aSud153.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud153.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud153.rh.g.vcf.gz,C1aSud153,Sudan,EastElglabat,Gedarif,14.039699,35.3735435,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,"on tube says albaladia, have put gedarif "
C1aSud154,,162,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud154/C1aSud154.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud154/C1aSud154.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud154.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud154.rh.g.vcf.gz,C1aSud154,Sudan,EastElglabat,Gedarif,14.039699,35.3735435,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,"on tube says albaladia, have put gedarif "
C1aSud157,,163,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud157/C1aSud157.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud157/C1aSud157.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud157.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud157.rh.g.vcf.gz,C1aSud157,Sudan,EastElglabat,Gedarif,14.039699,35.3735435,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,"on tube says albaladia, have put gedarif "
C1aSud160,,164,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud160/C1aSud160.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud160/C1aSud160.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud160.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud160.rh.g.vcf.gz,C1aSud160,Sudan,EastElglabat,Gedarif,14.039699,35.3735435,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,"on tube says albaladia, have put gedarif "
C1aSud162,,165,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud162/C1aSud162_EKDN220046403-1A_HLN73DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud162/C1aSud162_EKDN220046403-1A_HLN73DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud162_EKDN220046403-1A_HLN73DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud162.rh.g.vcf.gz,C1aSud162,Sudan,ElZedab,RiverNile,17.4308,33.85513,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,26/07/2022,,
C1aSud163,,166,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud163/C1aSud163.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud163/C1aSud163.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud163.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud163.rh.g.vcf.gz,C1aSud163,Sudan,ElZedab,RiverNile,17.4308,33.85513,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,26/07/2022,,
C1aSud164,,167,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud164/C1aSud164_EKDN220046405-1A_HTY77DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud164/C1aSud164_EKDN220046405-1A_HTY77DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud164_EKDN220046405-1A_HTY77DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud164.rh.g.vcf.gz,C1aSud164,Sudan,Arkaweet,Khartoum,15.5373164,32.6010626,1,1,Sudan,SUD,Horn of Africa & Yemen,CDC,28/07/2022,,
C1aSud165,,168,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud165/C1aSud165_EKDN220046406-1A_HLN73DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud165/C1aSud165_EKDN220046406-1A_HLN73DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud165_EKDN220046406-1A_HLN73DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud165.rh.g.vcf.gz,C1aSud165,Sudan,Arkaweet,Khartoum,15.5373164,32.6010626,1,1,Sudan,SUD,Horn of Africa & Yemen,CDC,28/07/2022,,
C1aSud166,,169,06/07/2023,sud.pak.20230840,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud166_EKDN230027271-1A_HKTCHDSX7_L1_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud166_EKDN230027271-1A_HKTCHDSX7_L1_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud166_EKDN230027271-1A_HKTCHDSX7_L1.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud166_EKDN230027271-1A_HKTCHDSX7_L1.g.vcf.gz,C1aSud166,Sudan,Arkaweet,Khartoum,15.5373164,32.6010626,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,
C1aSud167,,170,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud167/C1aSud167_EKDN220046407-1A_HTY77DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud167/C1aSud167_EKDN220046407-1A_HTY77DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud167_EKDN220046407-1A_HTY77DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud167.rh.g.vcf.gz,C1aSud167,Sudan,Arkaweet,Khartoum,15.5373164,32.6010626,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,
C1aSud168,,171,07/07/2023,sud.pak.20230841,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud168_EKDN230027272-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud168_EKDN230027272-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud168_EKDN230027272-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud168_EKDN230027272-1A_HHGLMDSX7_L3.g.vcf.gz,C1aSud168,Sudan,Arkaweet,Khartoum,15.5373164,32.6010626,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,
C1aSud171,,172,08/07/2023,sud.pak.20230842,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud171_EKDN230027273-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud171_EKDN230027273-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud171_EKDN230027273-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud171_EKDN230027273-1A_HHGLMDSX7_L3.g.vcf.gz,C1aSud171,Sudan,Arkaweet,Khartoum,15.5373164,32.6010626,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,
C1aSud173,,173,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud173/C1aSud173.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud173/C1aSud173.2.fq.gz,NA,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud173.rh.g.vcf.gz,C1aSud173,Sudan,Arkaweet,Khartoum,15.5373164,32.6010626,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,
C1aSud174,,174,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud174/C1aSud174.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud174/C1aSud174.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud174.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud174.rh.g.vcf.gz,C1aSud174,Sudan,Arkaweet,Khartoum,15.5373164,32.6010626,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,
C1aSud175,,175,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud175/C1aSud175.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud175/C1aSud175.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud175.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud175.rh.g.vcf.gz,C1aSud175,Sudan,Arkaweet,Khartoum,15.5373164,32.6010626,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,
C1aSud176,,176,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud176/C1aSud176_EKDN220046414-1A_HTY77DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud176/C1aSud176_EKDN220046414-1A_HTY77DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud176_EKDN220046414-1A_HTY77DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud176.rh.g.vcf.gz,C1aSud176,Sudan,Agaja,Northern,19.1882189,30.4786908,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,
C1aSud177,,177,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud177/C1aSud177_EKDN220046415-1A_HTY77DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud177/C1aSud177_EKDN220046415-1A_HTY77DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud177_EKDN220046415-1A_HTY77DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud177.rh.g.vcf.gz,C1aSud177,Sudan,Agaja,Northern,19.1882189,30.4786908,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,
C1aSud178,,178,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud178/C1aSud178.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud178/C1aSud178.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud178.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud178.rh.g.vcf.gz,C1aSud178,Sudan,Agaja,Northern,19.1882189,30.4786908,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,
C1aSud179,,179,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud179/C1aSud179_EKDN220046417-1A_HTY77DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud179/C1aSud179_EKDN220046417-1A_HTY77DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud179_EKDN220046417-1A_HTY77DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud179.rh.g.vcf.gz,C1aSud179,Sudan,Agaja,Northern,19.1882189,30.4786908,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,
C1aSud181,,180,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud181/C1aSud181.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud181/C1aSud181.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud181.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud181.rh.g.vcf.gz,C1aSud181,Sudan,Agaja,Northern,19.1882189,30.4786908,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,
C1aSud182,,181,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud182/C1aSud182_EKDN220046420-1A_HTY77DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud182/C1aSud182_EKDN220046420-1A_HTY77DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud182_EKDN220046420-1A_HTY77DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud182.rh.g.vcf.gz,C1aSud182,Sudan,PortSudan,RedSea,19.6387626,37.1906463,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,05/02/2023,,
C1aSud184,,182,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud184/C1aSud184.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud184/C1aSud184.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud184.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud184.rh.g.vcf.gz,C1aSud184,Sudan,PortSudan,RedSea,19.6387626,37.1906463,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,05/02/2023,,
C1aSud185,,183,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud185/C1aSud185.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud185/C1aSud185.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud185.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud185.rh.g.vcf.gz,C1aSud185,Sudan,PortSudan,RedSea,19.6387626,37.1906463,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,05/02/2023,,
C1aSud186,,184,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud186_EKDN230027274-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud186_EKDN230027274-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud186_EKDN230027274-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud186_EKDN230027274-1A_HHGLMDSX7_L3.g.vcf.gz,C1aSud186,Sudan,PortSudan,RedSea,19.6387626,37.1906463,1,1,Sudan,SUD,Horn of Africa & Yemen,PSC,05/02/2023,,
C1aSud187,,185,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud187/C1aSud187.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud187/C1aSud187.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud187.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud187.rh.g.vcf.gz,C1aSud187,Sudan,PortSudan,RedSea,19.6387626,37.1906463,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,05/02/2023,,
C1aSud188,,186,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud188/C1aSud188.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud188/C1aSud188.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud188.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud188.rh.g.vcf.gz,C1aSud188,Sudan,PortSudan,RedSea,19.6387626,37.1906463,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,05/02/2023,,
C1aSud190,,187,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud190/C1aSud190_EKDN220046427-1A_HTY77DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud190/C1aSud190_EKDN220046427-1A_HTY77DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud190_EKDN220046427-1A_HTY77DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud190.rh.g.vcf.gz,C1aSud190,Sudan,PortSudan,RedSea,19.6387626,37.1906463,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,05/02/2023,,
C1aSud191,,188,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud191_EKDN230027275-1A_HKTCHDSX7_L1_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud191_EKDN230027275-1A_HKTCHDSX7_L1_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud191_EKDN230027275-1A_HKTCHDSX7_L1.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud191_EKDN230027275-1A_HKTCHDSX7_L1.g.vcf.gz,C1aSud191,Sudan,PortSudan,RedSea,19.6387626,37.1906463,1,1,Sudan,SUD,Horn of Africa & Yemen,PSC,05/02/2023,,
